Okul Adı;Şehir;Kategori;Telefon;Web Sitesi;Domain;Adres
SAHAKYAN NUNYAN ERMENİ ANADOLU LİSESİ;İstanbul;Lise;02125855315;https://www.sahakyan-nunyan.k12.tr/;sahakyan-nunyan.k12.tr;KOCAMUSTAFAPAŞA MAH. MARMARA CAD.NO:55 /1 FATİH-İSTANBUL
SAHAKYAN NUNYAN ERMENİ İLKOKULU;İstanbul;İlköğretim;05358634487;https://www.sahakyan-nunyan.k12.tr/;sahakyan-nunyan.k12.tr;KOCAMUSTAFAPAŞA MAH. MARMARA CAD.NO:55 /1 FATİH-İSTANBUL
SAHAKYAN NUNYAN ERMENİ ORTAOKULU;İstanbul;Ortaokul;02125850195;https://www.sahakyan-nunyan.k12.tr/;sahakyan-nunyan.k12.tr;KOCAMUSTAFAPAŞA MAH. MARMARA CAD.NO:55 /1 FATİH-İSTANBUL
SAINT BENOIT FRANSIZ LİSESİ;İstanbul;Lise;05337633288;https://www.sb.k12.tr/;sb.k12.tr;MÜEYYETZADE MAH. KEMERALTI CAD. NO: 11 İÇ KAPI NO: 134425 KARAKÖY / BEYOĞLU / İSTANBUL
SAINT JOSEPH FRANSIZ LİSESİ;İstanbul;Lise;02164145260;https://www.sj.k12.tr/index.php/tr/;sj.k12.tr;DR ESAT IŞIK CAD. NO:62/11 34710 CAFERAĞA, KADIKÖY
SAINT MICHEL FRANSIZ LİSESİ;İstanbul;Lise;0 112 248 17 03;https://sm.k12.tr/;sm.k12.tr;Abide-i Hürriyet Caddesi no: 17 PK 12 Şişli 34380 İstanbul
SAINTE PULCHERIE FRANSIZ LİSESİ;İstanbul;Lise;5333423323;http://www.sp.k12.tr;sp.k12.tr;ÇUKURLUÇEŞME SOK. NO 7 KÜÇÜKPARMAKKAPI
SAKARYA  KÜÇÜK ŞEYLER ANAOKULU;Sakarya;Okul Öncesi;05462113363;https://sakarya.kucukseyler.com.tr/;sakarya.kucukseyler.com.tr;İSTİKLAL MAH.2. CADDE NO:57
SAKARYA DOĞA ANADOLU LİSESİ;Sakarya;Lise;02642211111;http://www.dogakoleji.k12.tr;dogakoleji.k12.tr;KARAMAN MAH. 2293. KÜME EVLER NO:1/2/3 ADAPAZARI/SAKARYA
SAKARYA DOĞA İLKOKULU;Sakarya;İlköğretim;02642211111;http://www.dogakoleji.k12.tr;dogakoleji.k12.tr;KARAMAN MAH. 2293 KÜME EVLERİ NO: 2 İÇ KAPI NO: 1 ADAPAZARI / SAKARYA
SAKARYA DOĞA ORTAOKULU;Sakarya;Ortaokul;02642211111;http://www.dogakoleji.k12.tr;dogakoleji.k12.tr;MERKEZ KARAMAN KÖYÜ ÖZEL TANSEL OKULLARI EĞİTİM TESİSLERİ SAKARYA
SAMSUN BİLGİ EĞİTİM KURUMLARI ANADOLU  LİSESİ;Samsun;Lise;0 362 502 45 02;https://www.samsunbogazicikoleji.com;samsunbogazicikoleji.com;İSTİKLAL MAHALLESİ 893.SOKAK NO:43/1 ATAKUM-SAMSUN
SAMSUN BİLGİ EĞİTİM KURUMLARI FEN LİSESİ;Samsun;Lise;0 362 502 45 02;https://www.samsunbogazicikoleji.com;samsunbogazicikoleji.com;İSTİKLAL MAHALLESİ 893.SOKAK NO:43/1 ATAKUM-SAMSUN
SAMSUN BİLGİ EĞİTİM KURUMLARI İLKOKULU;Samsun;İlköğretim;0 362 502 45 02;https://www.samsunbogazicikoleji.com;samsunbogazicikoleji.com;İSTİKLAL MAHALLESİ 893.SOKAK NO:43/1 ATAKUM-SAMSUN
SAMSUN BİLGİ EĞİTİM KURUMLARI ORTAOKULU;Samsun;Ortaokul;0 362 502 45 02;https://www.samsunbogazicikoleji.com;samsunbogazicikoleji.com;İSTİKLAL MAHALLESİ 893.SOKAK NO:43/1 ATAKUM-SAMSUN
SAMSUN FİNAL EĞİTİM KURUMLARI ANADOLU LİSESİ;Samsun;Lise;3624383800;http://www.finalokullari.com.tr;finalokullari.com.tr;MEVLANA MAH. 794. SOK. NO: 22
SAMSUN FİNAL EĞİTİM KURUMLARI ANAOKULU;Samsun;Okul Öncesi;3624383800;http://www.finalokullari.com.tr;finalokullari.com.tr;MEVLANA MAH. 794. SOK. NO: 22
SAMSUN FİNAL EĞİTİM KURUMLARI FEN LİSESİ;Samsun;Lise;3624383800;http://www.finalokullari.com.tr;finalokullari.com.tr;MEVLANA MAH. 794. SOK. NO: 22
SAMSUN FİNAL EĞİTİM KURUMLARI İLKOKULU;Samsun;İlköğretim;3624383800;http://www.finalokullari.com.tr;finalokullari.com.tr;MEVLANA MAH. 794. SOK. NO: 22
SAMSUN FİNAL EĞİTİM KURUMLARI ORTAOKULU;Samsun;Ortaokul;3624383800;http://www.finalokullari.com.tr;finalokullari.com.tr;MEVLANA MAH. 794. SOK. NO: 22
SANCAKTEPE OKYANUS KOLEJİ ANAOKULU;İstanbul;Okul Öncesi;02163113081;https://www.okyanuskoleji.k12.tr;okyanuskoleji.k12.tr;OSMAN GAZİ MAH . ŞİRAZ SOKAK. (E-80 KUZEY YAN YOL ÜZERİ) NO:13 SAMANDIRA | SANCAKTEPE | İSTANBUL
SANCAKTEPE OKYANUS KOLEJİ İLKOKULU;İstanbul;İlköğretim;02163113081;https://www.okyanuskoleji.k12.tr;okyanuskoleji.k12.tr;OSMAN GAZİ MAH . ŞİRAZ SOKAK. (E-80 KUZEY YAN YOL ÜZERİ) NO:13 SAMANDIRA | SANCAKTEPE | İSTANBUL
SANKO  ORTAOKUL;Gaziantep;Ortaokul;03422115524;https://sanko.k12.tr/;sanko.k12.tr;PANCARLI MAHALLESİ KÜLTÜR CADDESİ NO:10
SANKO FEN VE TEKNOLOJİ LİSESİ;Gaziantep;Lise;03422115524;https://sanko.k12.tr/;sanko.k12.tr;PANCARLI MAHALLESİ KÜLTÜR CADDESİ NO:10
SANKO OKULLARI İLKOKUL;Gaziantep;İlköğretim;03422115524;https://sanko.k12.tr/;sanko.k12.tr;PANCARLI MAHALLESİ KÜLTÜR CADDESİ NO:10
SARAÇ İLGİ  ANAOKULU;Şanlıurfa;Okul Öncesi;04142901489;http://ilgiokullari.k12.tr/;ilgiokullari.k12.tr;SEYRANTEPE MAH. 8009 SOK. NO:2  KARAKÖPRÜ/ŞANLIURFA
SARAÇ İLGİ  İLKOKULU;Şanlıurfa;İlköğretim;04142901489;http://ilgiokullari.k12.tr/;ilgiokullari.k12.tr;SEYRANTEPE MAH. 8009 SOK. NO:2  KARAKÖPRÜ/ŞANLIURFA
SARAÇ İLGİ ANADOLU LİSESİ;Şanlıurfa;Lise;04142901489;http://ilgiokullari.k12.tr/;ilgiokullari.k12.tr;SEYRANTEPE MAH. 8009 SOK. NO:2  KARAKÖPRÜ/ŞANLIURFA
SARAÇ İLGİ FEN LİSESİ;Şanlıurfa;Lise;04142901489;http://ilgiokullari.k12.tr/;ilgiokullari.k12.tr;SEYRANTEPE MAH. 8009 SOK. NO:2 KARAKÖPRÜ/ŞANLIURFA
SARAÇ İLGİ ORTAOKULU;Şanlıurfa;Ortaokul;04142901489;http://ilgiokullari.k12.tr/;ilgiokullari.k12.tr;SEYRANTEPE MAH. 8009 SOK. NO:2  KARAKÖPRÜ/ŞANLIURFA
SARIYER ÖZEL DÜŞLER ŞATOSU ANAOKULU;İstanbul;Okul Öncesi;02123383211;http://www.duslersatosu.com/;duslersatosu.com;RUMELİFENERİ MAH. RUMELİFENERİ CAD.NO:59  SARIYER/İSTANBUL
SEV LİSESİ;İstanbul;Lise;0 216 625 27 00;https://www.sevkoleji.k12.tr;sevkoleji.k12.tr;NİŞANTEPE MAH. KEREM SOK.  NO:5-9
SEVİNÇ  ATAŞEHİR GÜRBÜZ BOY  İLKOKULU;İstanbul;İlköğretim;02163860505;www.sevinc.k12.tr;sevinc.k12.tr;KÜÇÜKBAKKALKÖY MAHALLESİ MERDİVENKÖY YOLU CAD. NO:24-38 D: 38 B BLOK, 34750
SEVİNÇ ATAŞEHİR GÜRBÜZ BOY ANAOKULU;İstanbul;Okul Öncesi;02163860505;www.sevinc.k12.tr;sevinc.k12.tr;KÜÇÜKBAKKALKÖY MAHALLESİ MERDİVENKÖY YOLU CAD. NO:24-38 D: 38 B BLOK, 34750
SEVİNÇ ATAŞEHİR GÜRBÜZ BOY LİSESİ;İstanbul;Lise;02163860505;www.sevinc.k12.tr;sevinc.k12.tr;KÜÇÜKBAKKALKÖY MAHALLESİ MERDİVENKÖY YOLU CAD. NO:24-38 D: 38 B BLOK, 34750
SEVİNÇ ATAŞEHİR GÜRBÜZ BOY ORTAOKULU;İstanbul;Ortaokul;02163860505;www.sevinc.k12.tr;sevinc.k12.tr;KÜÇÜKBAKKALKÖY MAHALLESİ MERDİVENKÖY YOLU CAD. NO:24-38 D: 38 B BLOK, 34750
SEVİNÇ OKULLARI BORNOVA İLKOKULU;İzmir;İlköğretim;02324212826;http://www.sevinckoleji.com;sevinckoleji.com;NALDÖKEN MAH. 1237/4 SOKAK NO:2 BORNOVA/İZMİR
SEVİNÇ OKULLARI BORNOVA LİSESİ;İzmir;Lise;02324212826;http://www.sevinckoleji.com;sevinckoleji.com;NALDÖKEN MAH. 1237/4 SOKAK NO:2 BORNOVA/İZMİR
SEVİNÇ OKULLARI BORNOVA ORTAOKULU;İzmir;Ortaokul;02324212826;http://www.sevinckoleji.com;sevinckoleji.com;NALDÖKEN MAH. 1237/4 SOKAK NO:2 BORNOVA/İZMİR
SEVİYE BATIKENT  ANAOKULU;Ankara;Okul Öncesi;03122501777;http://www.balgatseviyeokullari.com;balgatseviyeokullari.com;İNÖNÜ MAHALLESİ İNÖNÜ BULVARI NO:89
SEVİYE BATIKENT  İLKOKULU;Ankara;İlköğretim;03122501777;http://www.balgatseviyeokullari.com;balgatseviyeokullari.com;İNÖNÜ MAHALLESİ İNÖNÜ BULVARI NO:89
SEVİYE BATIKENT ANADOLU LİSESİ;Ankara;Lise;03122501777;http://www.balgatseviyeokullari.com;balgatseviyeokullari.com;İNÖNÜ MAH. BATI BUL. NO: 89B
SEVİYE BATIKENT FEN LİSESİ;Ankara;Lise;03122501777;http://www.balgatseviyeokullari.com;balgatseviyeokullari.com;İNÖNÜ MAH. BATI BUL. NO: 89B
SEVİYE BATIKENT ORTAOKULU;Ankara;Ortaokul;03122501777;http://www.balgatseviyeokullari.com;balgatseviyeokullari.com;İNÖNÜ MAHALLESİ İNÖNÜ BULVARI NO:89
SEZİN ANAOKULU;İstanbul;Okul Öncesi;0 216 642 00 10;https://www.sezin.k12.tr/;sezin.k12.tr;Ulubatlı Hasan Caddesi No:18 34782 Çekmeköy / İstanbul
SEZİN İLKÖĞRETİM OKULU;İstanbul;İlköğretim;0 216 642 00 10;https://www.sezin.k12.tr/;sezin.k12.tr;Ulubatlı Hasan Caddesi No:18 34782 Çekmeköy / İstanbul
SEZİN LİSESİ;İstanbul;Lise;0 212 212 12 12;https://www.sezin.k12.tr/tr/;sezin.k12.tr;Hamidiye, Ulubatlı Hasan Cd. No:18, 34782 Çekmeköy/İstanbul
SEZİN ORTAOKULU;İstanbul;Ortaokul;0 216 642 00 10;https://www.sezin.k12.tr/;sezin.k12.tr;Ulubatlı Hasan Caddesi No:18 34782 Çekmeköy / İstanbul
SULAR KOLEJİ EĞİTİM KURUMLARI;Adana;Okul Öncesi;0 322 402 00 94;https://sularkoleji.com/iletisim/;sularkoleji.com;Belediye Evleri Mh. Zahit Akdağ Blv. 84220 Sk. No:12/1 (Ruh Sağlığı Hastanesi Karşı Arası) Çukurova / Adana
SULAR KOLEJİ EĞİTİM KURUMLARI;Adana;İlköğretim;0 322 402 00 94;https://sularkoleji.com/iletisim/;sularkoleji.com;Belediye Evleri Mh. Zahit Akdağ Blv. 84220 Sk. No:12/1 (Ruh Sağlığı Hastanesi Karşı Arası) Çukurova / Adana
SULAR KOLEJİ EĞİTİM KURUMLARI;Adana;Lise;0 322 402 00 94;https://sularkoleji.com/iletisim/;sularkoleji.com;Belediye Evleri Mh. Zahit Akdağ Blv. 84220 Sk. No:12/1 (Ruh Sağlığı Hastanesi Karşı Arası) Çukurova / Adana
SULAR KOLEJİ EĞİTİM KURUMLARI;Adana;Ortaokul;0 322 402 00 94;https://sularkoleji.com/iletisim/;sularkoleji.com;Belediye Evleri Mh. Zahit Akdağ Blv. 84220 Sk. No:12/1 (Ruh Sağlığı Hastanesi Karşı Arası) Çukurova / Adana
SULAR KOLEJİ EĞİTİM KURUMLARI;Adana;Lise;0 322 402 00 94;https://sularkoleji.com/iletisim/;sularkoleji.com;Belediye Evleri Mh. Zahit Akdağ Blv. 84220 Sk. No:12/1 (Ruh Sağlığı Hastanesi Karşı Arası) Çukurova / Adana
SURP HAÇ TIBREVANK  ERMENİ LİSESİ;İstanbul;Lise;02165530307;http://www.tibrevank.com/;tibrevank.com;SELAMİ ALİ MAH. EKMEKÇİBAŞI SOK. NO. 7 34664 ÜSKÜDAR / İSTANBUL
ŞAHİNKAYA ANADOLU LİSESİ;Bursa;Lise;02244136200;http://www.sahinkaya.net;sahinkaya.net;19 MAYIS MAH. EGEMENLİK CAD. OKUL SİTESİ A BLOK NO: 96A İÇ KAPI NO: 1 NİLÜFER / BURSA
ŞAHİNKAYA FEN LİSESİ;Bursa;Lise;02244136200;http://www.sahinkaya.net;sahinkaya.net;19 MAYIS MAH. EGEMENLİK CAD. OKUL SİTESİ A BLOK NO: 96A İÇ KAPI NO: 1 NİLÜFER / BURSA
ŞAHİNKAYA İLKOKULU;Bursa;İlköğretim;02244136200;http://www.sahinkaya.net;sahinkaya.net;ALTINŞEHİR MAH. EĞRİDERE SK. ÖZEL ŞAHİKAYA OKULLARI SİTESİ İLAVE BİNASI BLOK NO: 7/1 NİLÜFER / BURSA
ŞAHİNKAYA ORTAOKULU;Bursa;Ortaokul;02244136200;http://www.sahinkaya.net;sahinkaya.net;ALTINŞEHİR MAH. EĞRİDERE SK. ÖZEL ŞAHİKAYA OKULLARI SİTESİ İLAVE BİNASI BLOK NO: 7/1 NİLÜFER / BURSA
TAKEV OKULLARI ANADOLU LİSESİ;İzmir;Lise;02322387400;https://www.takevokullari.com/takev-okullari/tr/;takevokullari.com;İZMİR YENİKALE MAH. BURAK SOK. NO:2, 35320 NARLIDERE/İZMİR
TAKEV OKULLARI FEN LİSESİ;İzmir;Lise;2322387400;https://www.takevokullari.com/takev-okullari/tr/;takevokullari.com;İZMİR YENİKALE MAH. BURAK SOK. NO:2, 35320 NARLIDERE/İZMİR
TAKEV OKULLARI İLKOKULU;İzmir;İlköğretim;2322396222;https://www.takevokullari.com/takev-okullari/tr/;takevokullari.com;İZMİR YENİKALE MAH. BURAK SOK. NO:2, 35320 NARLIDERE/İZMİR
TAKEV OKULLARI ORTAOKULU;İzmir;Ortaokul;2322396222;https://www.takevokullari.com/takev-okullari/tr/;takevokullari.com;İZMİR YENİKALE MAH. BURAK SOK. NO:2, 35320 NARLIDERE/İZMİR
TAN ANADOLU LİSESİ;Bursa;Lise;0 224 244 90 50;http://www.tanokullari.com;tanokullari.com;AHMET YESEVİ MAHALLESİ PİKNİK CAD.NO: 10 NİLÜFER / BURSA
TAN ANAOKULU;Bursa;Okul Öncesi;02242449050;http://www.tanokullari.com;tanokullari.com;AHMET YESEVİ MAHALLESİ PİKNİK CAD.NO: 10 NİLÜFER / BURSA
TAN FEN LİSESİ;Bursa;Lise;0 224 244 90 50;http://www.tanokullari.com;tanokullari.com;AHMET YESEVİ MAHALLESİ PİKNİK CAD.NO: 10 NİLÜFER / BURSA
TAN İLKOKULU;Bursa;İlköğretim;02242449050;http://www.tanokullari.com;tanokullari.com;AHMET YESEVİ MAHALLESİ PİKNİK CAD.NO: 10 NİLÜFER / BURSA
TAN ORTAOKULU;Bursa;Ortaokul;02242449050;http://www.tanokullari.com;tanokullari.com;AHMET YESEVİ MAHALLESİ PİKNİK CAD.NO: 10 NİLÜFER / BURSA
TARHAN EĞİTİM KURUMLARI İLKOKULU;İstanbul;İlköğretim;02122528460;http://www.tarhankoleji.k12.tr/;tarhankoleji.k12.tr;KUMBARACI YOKUŞU TERCÜMAN ÇIKMAZI NO.1 TÜNEL-BEYOĞLU
TARHAN EĞİTİM KURUMLARI ORTAOKULU;İstanbul;Ortaokul;02122528460;http://www.tarhankoleji.k12.tr/;tarhankoleji.k12.tr;KUMBARACI YOKUŞU TERCÜMAN ÇIKMAZI NO.1 TÜNEL-BEYOĞLU
TARHAN LİSESİ;İstanbul;Lise;0 212 252 84 60;https://tarhankoleji.k12.tr/;tarhankoleji.k12.tr;KUMBARACI YOKUŞU TERCÜMAN ÇIKMAZI NO.1 TÜNEL-BEYOĞLU
TARİH ANAOKULU;İstanbul;Okul Öncesi;02125657878;http://www.tarihkoleji.com;tarihkoleji.com;NİŞANCA MAHALLESİ EYÜP SULTAN BULVARI NO:54 - 34050 EYÜP / İSTANBUL
TARİH İLKOKULU;İstanbul;İlköğretim;02125657878;http://www.tarihkoleji.com;tarihkoleji.com;NİŞANCI MAH. EYÜP SULTAN BUL. NO: 54 İÇ KAPI NO: 1 EYÜP / İSTANBUL
TARİH ORTAOKULU;İstanbul;Ortaokul;02125657878;http://www.tarihkoleji.com;tarihkoleji.com;NİŞANCI MAH. EYÜP SULTAN BUL. NO: 54 İÇ KAPI NO: 1 EYÜP / İSTANBUL
TARKMANCAS ERMENİ ANAOKULU;İstanbul;Okul Öncesi;2122617751;http://www.tarkmancas.k12.tr;tarkmancas.k12.tr;TAŞBASAMAK SOK. NO: 44 ORTAKÖY
TARKMANCAS ERMENİ İLKOKULU;İstanbul;İlköğretim;2122617751;http://www.tarkmancas.k12.tr;tarkmancas.k12.tr;TAŞBASAMAK SOK. NO: 44 ORTAKÖY
TARKMANCAS ERMENİ ORTAOKULU;İstanbul;Ortaokul;2122617751;http://www.tarkmancas.k12.tr;tarkmancas.k12.tr;TAŞBASAMAK SOK. NO: 44 ORTAKÖY
TARSUS  AMERİKAN  KOLEJİ;Mersin;Lise;0 324 241 81 81;https://www.tac.k12.tr/;tac.k12.tr;CAMİNUR MAH. ŞEHİT CENGİZ TOPEL CAD. T.A.KOLEJİ.İDARİ BİNA SİTESİ A BLOK. NO: 44A TARSUS / MERSİN
TARSUS TOROS KOLEJİ ANADOLU LİSESİ;Mersin;Lise;03246251052;http://www.toroskoleji.com;toroskoleji.com;ERGENEKON MAH. COHAR DUDAYEV CAD. NO. 28/A 33420 TARSUS
TARSUS TOROS KOLEJİ ANAOKULU;Mersin;Okul Öncesi;03243258828;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27301 SK. TOROS KOLEJİ SİTESİ İLKÖĞRETİM BLOK NO: 6 İÇ KAPI NO: 5 YENİŞEHİR / MERSİN
TARSUS TOROS KOLEJİ İLKOKULU;Mersin;İlköğretim;03246251052;http://www.toroskoleji.com;toroskoleji.com;ERGENEKON MAH. 1286 SK. TOROS KOLEJİ SİTESİ A BLOK NO: 18A TARSUS / MERSİN
TARSUS TOROS KOLEJİ ORTAOKULU;Mersin;Ortaokul;03246251052;http://www.toroskoleji.com;toroskoleji.com;ERGENEKON MAH. 1286 SK. TOROS KOLEJİ SİTESİ A BLOK NO: 18A TARSUS / MERSİN
TAŞ KOLEJİ ANAOKULU;İstanbul;Okul Öncesi;02125436000;http://www.taskolej.k12.tr;taskolej.k12.tr;CEVİZLİK MAH. HALLAÇ HÜSEYİN SK. NO:11 BAKIRKÖY / İSTANBUL
TAŞ KOLEJİ İLKOKULU;İstanbul;İlköğretim;02125436000;http://www.taskolej.k12.tr;taskolej.k12.tr;CEVİZLİK MAH. HALLAÇ HÜSEYİN SK. NO:11 BAKIRKÖY / İSTANBUL
TAŞ KOLEJİ ORTAOKULU;İstanbul;Ortaokul;02125436000;http://www.taskolej.k12.tr;taskolej.k12.tr;CEVİZLİK MAH. HALLAÇ HÜSEYİN SK. NO:11 BAKIRKÖY / İSTANBUL
TED İSTANBUL KOLEJİ VAKFI ÖZEL ÖĞRETİM KURUMLAR İLKOKUL;İstanbul;İlköğretim;0 216 485 03 33;https://www.tedistanbul.k12.tr/;tedistanbul.k12.tr;ACARLAR MAHALLESİ, 9.CADDE NO:7 BEYKOZ İSTANBUL 34800
TED İSTANBUL KOLEJİ VAKFI ÖZEL ÖĞRETİM KURUMLARI ANAOKULU;İstanbul;Okul Öncesi;0 216 485 03 33;https://www.tedistanbul.k12.tr/;tedistanbul.k12.tr;ACARLAR MAHALLESİ, 9.CADDE NO:7 BEYKOZ İSTANBUL 34800
TED İSTANBUL KOLEJİ VAKFI ÖZEL ÖĞRETİM KURUMLARI LİSE;İstanbul;Lise;0 216 485 03 33;https://www.tedistanbul.k12.tr/;tedistanbul.k12.tr;ACARLAR MAHALLESİ, 9.CADDE NO:7 BEYKOZ İSTANBUL 34800
TED İSTANBUL KOLEJİ VAKFI ÖZEL ÖĞRETİM KURUMLARI ORTAOKUL;İstanbul;Ortaokul;0 216 485 03 33;https://www.tedistanbul.k12.tr/;tedistanbul.k12.tr;ACARLAR MAHALLESİ, 9.CADDE NO:7 BEYKOZ İSTANBUL 34800
TELSİZ MAVİ UMUT ANAOKULU;İstanbul;Okul Öncesi;02125478757;;;TELSİZ MAH. 82/2, DAİRE NO:7, 34020
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ ANAOKULU;İstanbul;Okul Öncesi;0 212 351 00 60;https://www.terakki.org.tr/;terakki.org.tr;EBULULA MARDİN CAD. ÖZTÜRK SOK., NO:2 34335 LEVENT – İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ FEN LİSESİ;İstanbul;Lise;0 212 351 00 60;https://www.terakki.org.tr/;terakki.org.tr;EBULULA MARDİN CAD. ÖZTÜRK SOK., NO:2 34335 LEVENT – İSTANBUL LEVENT / İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ İLKOKULU;İstanbul;İlköğretim;0 212 351 00 60;https://www.terakki.org.tr/;terakki.org.tr;EBULULA MARDİN CAD. ÖZTÜRK SOK., NO:2 34335 LEVENT – İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ LİSESİ;İstanbul;Lise;0 212 351 00 60;https://www.terakki.org.tr/;terakki.org.tr;EBULULA MARDİN CAD. ÖZTÜRK SOK., NO:2 34335 LEVENT – İSTANBUL LEVENT / İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ ORTAOKULU;İstanbul;Ortaokul;0 212 351 00 60;https://www.terakki.org.tr/;terakki.org.tr;EBULULA MARDİN CAD. ÖZTÜRK SOK., NO:2 34335 LEVENT – İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN ANADOLU LİSESİ;İstanbul;Lise;0 216 709 18 77;https://www.terakki.org.tr/;terakki.org.tr;TEPEÖREN MAH. MEDENİYET BLV. NO:55L 34959 TUZLA – İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN ANAOKULU;İstanbul;Okul Öncesi;0 216 709 18 77;https://www.terakki.org.tr/;terakki.org.tr;TEPEÖREN MAH. MEDENİYET BLV. NO:55L 34959 TUZLA – İSTANBUL TUZLA / İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN İLKOKULU;İstanbul;İlköğretim;0 216 709 18 77;https://www.terakki.org.tr/;terakki.org.tr;TEPEÖREN MAH. MEDENİYET BLV. NO:55L 34959 TUZLA – İSTANBUL
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN ORTAOKULU;İstanbul;Ortaokul;0 216 709 18 77;https://www.terakki.org.tr/;terakki.org.tr;TEPEÖREN MAH. MEDENİYET BLV. NO:55L 34959 TUZLA – İSTANBUL
TOROS KOLEJİ ANADOLU LİSESİ;Mersin;Lise;03243255952;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27145 SK. YENİŞEHİR/MERSİN
TOROS KOLEJİ ANAOKULU;Mersin;Okul Öncesi;03243258828;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27145 SK. YENİŞEHİR/MERSİN
TOROS KOLEJİ FEN LİSESİ;Mersin;Lise;03243262981;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27145 SK. YENİŞEHİR/MERSİN
TOROS KOLEJİ İLKOKULU;Mersin;İlköğretim;05322266061;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27145 SK. YENİŞEHİR/MERSİN
TOROS KOLEJİ ORTAOKULU;Mersin;Ortaokul;05322266061;http://www.toroskoleji.com;toroskoleji.com;50. YIL MAH. 27145 SK. YENİŞEHİR/MERSİN
TRAKYA  ANADOLU LİSESİ;Tekirdağ;Lise;05063056088;http://www.trakyakoleji.k12.tr/i;trakyakoleji.k12.tr;ÖNERLER MAHALLESİ ÇANAKKALE ŞEHİTLERİ BULVARI NO:26  ÇORLU-TEKİRDAĞ
TRAKYA  ANAOKULU;Tekirdağ;Okul Öncesi;0 505 796 72 90;http://www.trakyakoleji.k12.tr/i;trakyakoleji.k12.tr;ÖNERLER MAHALLESİ ÇANAKKALE ŞEHİTLERİ BULVARI NO:26  ÇORLU-TEKİRDAĞ
TRAKYA  İLKOKULU;Tekirdağ;İlköğretim;0 505 796 72 90;http://www.trakyakoleji.k12.tr/i;trakyakoleji.k12.tr;ÖNERLER MAHALLESİ ÇANAKKALE ŞEHİTLERİ BULVARI NO:26  ÇORLU-TEKİRDAĞ
TRAKYA ORTAOKULU;Tekirdağ;Ortaokul;0 506 305 60 88;http://www.trakyakoleji.k12.tr/i;trakyakoleji.k12.tr;ÖNERLER MAHALLESİ ÇANAKKALE ŞEHİTLERİ BULVARI NO:26  ÇORLU-TEKİRDAĞ
TUNÇSİPER ANAOKULU;Bursa;Okul Öncesi;02244515290;http://www.tuncsiper.com;tuncsiper.com;ÇAMLICA MAHALLESİ, BABACAN CD. NO:72, 16000 NİLÜFER/BURSA, TÜRKİYE
TUNÇSİPER İLKOKULU;Bursa;İlköğretim;02244515290;http://www.tuncsiper.com;tuncsiper.com;ÇAMLICA MAHALLESİ, BABACAN CD. NO:72, 16000 NİLÜFER/BURSA, TÜRKİYE
TUNÇSİPER ORTAOKULU;Bursa;Ortaokul;02244515290;http://www.tuncsiper.com;tuncsiper.com;ÇAMLICA MAHALLESİ, BABACAN CD. NO:72, 16000 NİLÜFER/BURSA, TÜRKİYE
TÜRK EĞİTİM VAKFI  ÖZEL İNANÇ TÜRKEŞ LİSESİ (TEVİTÖL);Kocaeli;Lise;0 262 679 36 36;http://www.tevitol.k12.tr;tevitol.k12.tr;MUALLİMKÖY MAH. 4126.SK NO:25/A GEBZE/KOCAELİ
ULUKENT KÜÇÜK YILDIZLAR ANAOKULU;İzmir;Okul Öncesi;0 232 838 33 30;www.kucukyildizlar.com.tr;kucukyildizlar.com.tr;29 Ekim Mahallesi 4. Cadde No: 36G Menemen/İzmir
ULUS ÖZEL MUSEVİ OKULLARI ANAOKULU;İstanbul;Okul Öncesi;02122829600;http://www.uoml.k12.tr;uoml.k12.tr;ULUS MAH. ADNAN SAYGUN CAD. NO:36-38 ULUS
ULUS ÖZEL MUSEVİ OKULLARI İLKOKULU;İstanbul;İlköğretim;02122829600;http://www.uoml.k12.tr;uoml.k12.tr;ULUS MAH. ADNAN SAYGUN CAD. NO:36-38 ULUS
ULUS ÖZEL MUSEVİ OKULLARI LİSESİ;İstanbul;Lise;02122829600;http://www.uoml.k12.tr;uoml.k12.tr;ULUS MAH. ADNAN SAYGUN CAD. NO:36-38 ULUS
