Firma Adı;Bölge;Sektör;Telefon;E-Posta;Domain;Detay URL
TAHA KİMYA KOZMETİK VE TÜKETİM ÜRÜNLERİ SAN. PAZ. A.Ş.;1.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4778.html
TAHA KİMYA KOZMETİK VE TÜKETİM ÜRÜNLERİ SAN. PAZ. A.Ş.;1.Bölge;KİMYA;3423374949;muhasebe@tahakimya.com;tahakimya.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4777.html
TAHA KİMYA KOZMETİK VE TÜKETİM ÜRÜNLERİ SAN. PAZ. A.Ş.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4916.html
TANER HASIRCI;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5481.html
TANSEL ESER - İLKER ESER - PINAR ESER;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4935.html
TAŞDELEN MONALİZA CARPET NAK.SAN.TİC.LTD.ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2299.html
TAŞDEMİR TEKSTİL GIDA SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/299.html
TAŞDEMİR TEKSTİL GIDA SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3336.html
TAT CARPET SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4509.html
TAT FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4211.html
TAT KİMYA SABUN VE GLİSERİN SAN. VE TİC. A.Ş.;3.Bölge;KİMYA;3423373900;"ik@tatkimya.com;info@tatkimya.com";"tatkimya.com;info@tatkimya.com";https://www.gaosb.org/tr/osb-firmalari/firma-detay/3314.html
TAT MAKARNACILIK SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1281.html
TAT TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1421.html
TAT TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1423.html
TATAR TEKSTİL SAN. VE TİC. LTD.ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1435.html
TAYFUN OTOMOTİV TEKSTİL SAN.VE TİC.LTD.ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5716.html
TAYFUN OTOMOTİV TEKSTİL SAN.VE TİC.LTD.ŞTİ.;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5715.html
TAYFUN ÖZBAY;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5110.html
TECNOPLAS PLASTİK YAPI ELEM.SAN.TİC.A.Ş.;4.Bölge;PLASTİK-AMBALAJ;3423570808;tecnoplas@tecnoplas.com.tr;tecnoplas.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/738.html
TEK BULGUR SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2213.html
TEKNOTECH MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;;info@teknotechmuhendislik.com;teknotechmuhendislik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5089.html
TEKSMEN MENSUCAT SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1489.html
TEKSMEN MENSUCAT SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1487.html
TEKSTÜRE TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/232.html
TEME YAPI VE TARIM GIDA SAN. TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4987.html
TEMEL JÜT MAMÜLLERİ SAN VE TİC. A.Ş.;3.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2405.html
TEOMAN-BARIŞ KADİR AYTEKİN;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5545.html
TERSAN MAKİNA SAN. VE TİC. LTD. ŞTİ.;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4251.html
TEYKA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1573.html
TEYMUR TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1615.html
TEYMUR TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1620.html
TEYMUR TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1622.html
TİCARET BAKANLIĞI-GAZİANTEP LABORATUVAR MÜDÜRLÜĞÜ;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5139.html
TİRYAKİ AGRO GIDA SAN. VE TİC. A.Ş.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2250.html
TİRYAKİ AGRO GIDA SAN. VE TİC. A.Ş.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2252.html
TİRYAKİ AGRO GIDA SAN. VE TİC. A.Ş.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2240.html
TORKUT OLUKLU MUKAVVA VE AMBALAJ SAN.A.Ş.;4.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/556.html
TOSAŞ TOROS TEVSİİ VE ONARIM SANAYİ A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2101.html
TOWERS KEÇECİ HALI İPLİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;4.Bölge;TEKSTİL;;info@towersyarn.com;towersyarn.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4317.html
TÖREN GIDA SAN.VE TİC. A.Ş.;4.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/714.html
TT MÜH.DOĞALGAZ ISITMA SOĞ. SİS. MAK. TEKS. SAN VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5391.html
TT MÜH.DOĞALGAZ ISITMA SOĞ. SİS. MAK. TEKS. SAN VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5394.html
TUBA KILIÇ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5824.html
TUBA YETKİN;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5335.html
TUNAŞ GIDA PAZARLAMA VE TİC. LTD.ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1482.html
TUNCAY TERLEMEZ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5763.html
TUNÇ ATRAF;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5124.html
TUNÇ ATRAF;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5125.html
TURGUT DİNLEYİCİ;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4379.html
TURUNCU PLASTİK SAN VE TİC. LTD.ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;3423379400;info@turuncuplastik.com.tr;turuncuplastik.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3807.html
TURUNCU PLASTİK SAN VE TİC. LTD.ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;3423379400;info@turuncuplastik.com.tr;turuncuplastik.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2510.html
TUTEKS TEKSTİL PLASTİK MAKİNE SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4903.html
TUTON METAL ALÜMİNYUM SAN. VE TİC.LTD.ŞTİ.;5.Bölge-Dülük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/292.html
TUTSAN POLİMER KİMYA SANAYİ A.Ş.;1.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1410.html
TÜFEKÇİ MAKİNE SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/496.html
TÜFEKÇİ MAKİNE SAN. VE TİC. A.Ş.;2.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1767.html
TÜLAY AKINAL;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5350.html
TÜLAY AKINAL;2.Bölge;;3423374332;info@akinal.com;akinal.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5739.html
TÜMER HALI SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4941.html
TÜMER HALI SANAYİ VE TİCARET A.Ş.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3351.html
TÜNİTEKS TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2361.html
TÜNİTEKS TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2362.html
TÜREV İÇ VE DIŞ TİC.A.Ş.;1.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5540.html
TÜRKİYE CİNDİOĞLU;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2710.html
TÜRKMEN TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1789.html
TÜRKSEL BİLGE KERVANCIOĞLU;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5420.html
TÜTER PLASTİK SAN. VE TİC. LTD. ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4088.html
TYT MÜHENDİSLİK VE TAAHHÜT/TURGUT YILMAZ TURAL;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2975.html
UÇAR SENTETİK AMBALAJ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3544.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3739.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3740.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;4.Bölge;TEKSTİL;3423373418;export@bossancarpet.com;bossancarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6094.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;3423373418;export@bossancarpet.com;bossancarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3841.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;3423373418;export@bossancarpet.com;bossancarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1428.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;3423373418;export@bossancarpet.com;bossancarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2727.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2733.html
UĞURDEMİR HALI SAN. VE TİC. LTD. ŞTİ.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6094.html
UĞURLU PERAKENDE MAĞAZACILIK İTH. İHR. SAN. VE TİC A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5856.html
UĞURLUEL ASKİMYA BOYA TİC. VE SAN. LTD. ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4756.html
UĞURSER HALI TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3095.html
UĞURSER HALI TEKSTİL SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;3423570704;export@ugursercarpet.com;ugursercarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/747.html
ULUTAŞ İÇ VE DIŞ TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4852.html
UNAT YAĞ GIDA SAN.VE TİC. A.Ş.;5.Bölge-Dülük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4983.html
UNIQUE LOOM TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3055.html
UNIQUE LOOM TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3808.html
UNITEX İPLİK SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5147.html
UNITEX İPLİK SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4954.html
UNİTED GLOBAL METAL GIDA SAN. VE TİC. LTD. ŞTİ.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5537.html
UNİVERSAL HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5237.html
USLU GÜVEN BOYA İNŞ. SAN. VE TİC. LTD. ŞTİ.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4796.html
ÜÇLER GALVANİZLİ YAPI ELEM. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4259.html
ÜLFET PAZARLAMA VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4112.html
ÜMİT İKİ TEKERLEKLİ ARAÇLAR VE GIDA SANAYİ TİCARET LTD.ŞTİ.;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1170.html
ÜMİT ÖZDİNÇ MEHMET ŞEFİK ÖZDİNÇ;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3187.html
ÜNAL SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;3423379840;info@unalsentetik.com;unalsentetik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2383.html
ÜNAL SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2411.html
ÜNALDI TEKSTİL BOYA SANAYİ VE TİC.A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1803.html
ÜNSAL LOKUM ŞEKERLEME GIDA MARKETÇİLİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1471.html
ÜNVERDİ PLASTİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/180.html
ÜSTÜN TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2750.html
ÜSTÜN TEKSTİL SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/965.html
ÜSTÜNSOY HALI SAN. İÇ VE DIŞ TİC.LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4555.html
VERTU DUVAR KAĞITLARI ÜRETİM A.Ş.;5.Bölge-Aktoprak;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3925.html
VETA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5832.html
VETA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;3423374130;info@vetatekstil.com.tr;vetatekstil.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5311.html
VEYSAL RENKLİÇAY;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2033.html
VİGOS GIDA SAN. VE TİC. A.Ş.;3.Bölge;GIDA;3423374747;info@rapsodigida.com;rapsodigida.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2741.html
VİGOS GIDA SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;GIDA;3423374747;info@rapsodigida.com;rapsodigida.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3975.html
VİKONT HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/29.html
VİLLA TEKSTİL PAZ. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/144.html
VİOPA GIDA SAN.VE TİC.LTD.ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1603.html
VİRA TİC. VE KİMYA SAN. LTD.ŞTİ.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2435.html
VİSTA HALI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/360.html
VİSTA HALI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5234.html
WOOLKNOT HALI PAZARLAMA LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4282.html
YAĞIZ PLASTİK TAŞIMACILIK OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;GERİ DÖNÜŞÜM;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/297.html
YAĞMURPEN PVC YAPI ELEMANLARI SAN. VE TİC. A.Ş.;2.Bölge;PLASTİK-AMBALAJ;3422383154;info@yagmurpen.com;yagmurpen.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3684.html
YAKUT HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/146.html
YALÇIN KARDEŞLER HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/475.html
YAREN HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3119.html
YAREN HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;3423379811;mehmethasirci@yarencarpet.com;yarencarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/135.html
YASİN KAPLAN TEKSTİL VE HALI SAN. TİC. A.Ş.;4.Bölge;TEKSTİL;3423570840;info@kaplancarpet.com;kaplancarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/687.html
YAŞAR AMBALAJ KAĞIT BOBİN HAVACILIK TURİZM SAN. VE TİC. A.Ş.;3.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2699.html
YENER PAMUK TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1530.html
YENİ DEMİR SAN. VE TİC. A.Ş.;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1282.html
YENİÇAĞ OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2652.html
